_id,regionId,regionName,date,bedReservedOxygen,bedUsedOxygen,bedUsedConfirmedOxygen,bedUsedSuspiciousOxygen,url,bedReservedReanimation,bedUsedReanimation,bedUsedConfirmedReanimation,bedUsedSuspiciousReanimation,bedReservedChildren,bedUsedChildren,bedUsedConfirmedChildren,bedUsedSuspiciousChildren,bedReservedMaternity,bedUsedMaternity,bedUsedConfirmedMaternity,bedUsedSuspiciousMaternity,bedReservedTotal,bedReservedTotalCovid,bedReservedTotalOther,bedUsedTotalCovid,bedReservedOxigen,bedReservedOxigenCovid,bedReservedOxigenOther,bedUsedOxigenCovid,bedReservedReanimationCovid,bedReservedReanimationOther,bedUsedReanimationCovid,HospitalizedPerDay,RecoveredPerDay,usedIvm,usedEkmoCovid,usedEkmoSuspicious,vaccinationAstraZeneca1,vaccinationPfizer1,vaccinationSinovac1,vaccinationNovavax1,vaccinationAge18_20_1,vaccinationAge20_39_1,vaccinationAge40_49_1,vaccinationAge50_59_1,vaccinationAge60_69_1,vaccinationAge70_79_1,vaccinationAge80__1
607de70401199d2a103fbb7f,180,м. Київ,2021-03-25,4499,3716,3546,170,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=180,617,373,363,10,132,48,35,13,94,52,47,5,12026,5798,6228,4552,5129,4499,630,3716,485,132,373,518,420,206,12,0,1850,0,0,null,6,565,198,180,103,100,698
607de70401199d2a103fbb80,false,Україна,2021-03-25,63841,32394,28151,4243,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=,6293,3025,2796,229,3584,902,426,476,1135,279,245,34,153562,74673,78889,42623,71399,63841,7558,32394,4968,1325,3025,4822,3919,1269,18,31,18738,0,0,null,210,4963,3724,3360,3006,1437,2038
607de70401199d2a103fbb81,105,Вінницька область,2021-03-26,3159,1733,1392,341,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=105,299,168,149,19,99,66,49,17,73,13,3,10,5541,3444,2097,2415,3457,3159,298,1733,264,35,168,264,311,96,0,0,830,0,0,null,4,171,147,179,156,85,88
607de70401199d2a103fbb82,107,Волинська область,2021-03-26,1733,699,607,92,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=107,211,67,62,5,57,12,1,11,35,2,0,2,4809,1925,2884,925,2006,1733,273,699,143,68,67,113,77,19,0,0,280,0,0,null,2,79,50,57,65,17,10
607de70401199d2a103fbb83,112,Дніпропетровська область,2021-03-26,4646,2113,1683,430,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=112,343,197,167,30,245,33,6,27,37,13,13,0,10371,5228,5143,3078,5084,4646,438,2113,259,84,197,367,265,54,0,0,1320,0,0,null,16,412,261,192,135,43,261
607de70401199d2a103fbb84,114,Донецька область,2021-03-26,3378,1072,801,271,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=114,281,103,89,14,207,35,24,11,47,0,0,0,8777,3857,4920,1565,3674,3378,296,1072,219,62,103,159,112,37,0,0,770,0,0,null,45,416,157,98,28,10,16
607de70401199d2a103fbb85,118,Житомирська область,2021-03-26,2555,1889,1717,172,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=118,275,136,126,10,127,14,10,4,30,7,7,0,5394,2970,2424,1967,2898,2555,343,1889,223,52,136,235,188,61,0,0,690,0,0,null,21,201,153,126,127,44,18
607de70401199d2a103fbb86,121,Закарпатська область,2021-03-26,1995,1124,1077,47,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=121,213,137,130,7,61,18,16,2,52,9,9,0,5119,2540,2579,1744,2057,1995,62,1124,157,56,137,152,171,33,3,0,420,0,0,null,3,133,92,77,81,24,10
607de70401199d2a103fbb87,123,Запорізька область,2021-03-26,2425,912,824,88,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=123,433,105,102,3,170,44,25,19,76,3,1,2,8346,2851,5495,1243,3025,2425,600,912,245,188,105,159,115,43,0,5,590,0,0,null,3,77,87,100,154,104,65
607de70401199d2a103fbb88,126,Івано-Франківська область,2021-03-26,3133,1601,1466,135,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=126,269,162,156,6,265,90,60,30,109,42,37,5,7111,4237,2874,2716,3404,3133,271,1601,232,37,162,206,248,86,0,0,629,0,0,null,8,199,113,131,108,51,19
607de70401199d2a103fbb89,132,Київська область,2021-03-26,2645,1970,1685,285,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=132,193,127,122,5,107,44,18,26,101,7,7,0,5527,3022,2505,2190,2853,2645,208,1970,186,7,127,242,169,33,0,0,1170,0,0,null,8,228,193,251,233,118,139
607de70401199d2a103fbb8a,135,Кіровоградська область,2021-03-26,1050,316,300,16,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=135,88,31,31,0,27,0,0,0,3,1,1,0,2636,1055,1581,356,1151,1050,101,316,55,33,31,49,41,20,0,0,460,0,0,null,2,85,79,103,103,51,37
607de70401199d2a103fbb8b,144,Луганська область,2021-03-26,1432,337,299,38,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=144,115,29,25,4,30,18,5,13,26,3,3,0,2906,1432,1474,384,1820,1432,388,337,89,26,29,38,28,14,0,0,340,0,0,null,2,99,80,74,46,25,14
607de70401199d2a103fbb8c,146,Львівська область,2021-03-26,3909,2645,2229,416,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=146,350,226,204,22,50,25,20,5,50,37,33,4,7761,4452,3309,3013,4594,3909,685,2645,297,53,226,296,211,75,4,0,1060,0,0,null,5,320,254,161,154,60,106
607de70401199d2a103fbb8d,148,Миколаївська область,2021-03-26,1953,1343,1123,220,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=148,219,137,125,12,145,99,34,65,100,24,20,4,3719,2467,1252,1787,2047,1953,94,1343,194,25,137,171,133,43,0,0,600,0,0,null,3,129,125,137,95,47,64
607de70401199d2a103fbb8e,151,Одеська область,2021-03-26,2741,1727,1338,389,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=151,455,165,140,25,277,75,28,47,53,6,6,0,9679,3839,5840,2285,3738,2741,997,1727,301,154,165,276,249,46,0,1,400,0,0,null,3,116,87,78,56,33,27
607de70401199d2a103fbb8f,153,Полтавська область,2021-03-26,2088,750,509,241,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=153,221,81,73,8,155,46,15,31,32,7,7,0,4890,2353,2537,1053,2379,2088,291,750,190,31,81,161,102,39,0,0,700,0,0,null,7,156,145,129,143,81,39
607de70401199d2a103fbb90,156,Рівненська область,2021-03-26,1541,564,518,46,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=156,149,57,54,3,102,11,2,9,29,7,5,2,4753,1909,2844,1024,1633,1541,92,564,110,39,57,137,96,26,0,0,650,0,0,null,6,189,141,133,110,47,24
607de70401199d2a103fbb91,159,Сумська область,2021-03-26,1653,991,870,121,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=159,108,65,61,4,140,35,12,23,0,0,0,0,5391,2014,3377,1042,1954,1653,301,991,87,21,65,139,109,26,0,0,1080,0,0,null,11,365,276,234,121,56,17
607de70401199d2a103fbb92,161,Тернопільська область,2021-03-26,2103,945,943,2,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=161,266,110,108,2,162,34,34,0,6,0,0,0,6602,2373,4229,1355,2338,2103,235,945,231,35,110,112,107,25,0,0,590,0,0,null,4,186,117,113,102,37,31
607de70401199d2a103fbb93,163,Харківська область,2021-03-26,4864,2081,1824,257,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=163,336,187,184,3,620,39,18,21,61,26,26,0,7641,4914,2727,2611,5230,4864,366,2081,254,82,187,272,182,145,0,0,390,0,0,null,6,89,97,86,62,33,17
607de70401199d2a103fbb94,165,Херсонська область,2021-03-26,1967,281,243,38,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=165,154,21,19,2,24,0,0,0,20,2,1,1,3384,2284,1100,425,1996,1967,29,281,143,11,21,57,36,12,0,0,1190,0,0,null,0,186,240,282,245,138,99
607de70401199d2a103fbb95,168,Хмельницька область,2021-03-26,2331,1415,1308,107,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=168,174,104,103,1,150,17,9,8,42,27,26,1,5942,2665,3277,1976,2520,2331,189,1415,152,22,104,221,185,42,0,0,640,0,0,null,48,205,151,116,70,30,20
607de70401199d2a103fbb96,171,Черкаська область,2021-03-26,2933,1063,996,67,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=171,183,104,100,4,96,6,4,2,20,4,4,0,5528,3020,2508,1190,3016,2933,83,1063,163,20,104,139,89,25,0,0,710,0,0,null,4,86,123,158,182,123,34
607de70401199d2a103fbb97,173,Чернівецька область,2021-03-26,1811,1027,922,105,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=173,176,89,80,9,60,0,0,0,20,2,2,0,4846,2429,2417,1485,1905,1811,94,1027,145,31,89,131,113,29,3,0,270,0,0,null,2,55,38,63,57,24,31
607de70401199d2a103fbb98,174,Чернігівська область,2021-03-26,1488,827,738,89,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=174,167,64,60,4,100,49,12,37,20,0,0,0,4883,1730,3153,1085,1596,1488,108,827,143,24,64,152,91,22,0,0,510,0,0,null,7,109,142,106,73,31,42
607de70401199d2a103fbb99,180,м. Київ,2021-03-26,4610,3816,3646,170,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=180,627,370,361,9,132,54,41,13,94,48,44,4,12321,5917,6404,4671,5239,4610,629,3816,504,123,370,499,416,215,14,0,1650,0,0,null,5,371,214,226,234,276,324
607de70401199d2a103fbb9a,false,Україна,2021-03-26,64143,33241,29058,4183,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=,6305,3042,2831,211,3608,864,443,421,1136,290,255,35,153877,74927,78950,43585,71614,64143,7471,33241,4986,1319,3042,4747,3844,1266,24,6,17939,0,0,null,225,4662,3562,3410,2940,1588,1552
607de70401199d2a103fbb9b,105,Вінницька область,2021-03-27,3159,1651,1295,356,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=105,299,155,142,13,99,60,43,17,73,11,2,9,5541,3444,2097,2320,3457,3159,298,1651,264,35,155,301,388,92,0,0,160,0,0,null,0,39,48,47,19,6,1
607de70401199d2a103fbb9c,107,Волинська область,2021-03-27,1733,683,585,98,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=107,211,63,55,8,57,12,1,11,35,2,0,2,4809,1925,2884,897,2006,1733,273,683,143,68,63,111,125,19,0,0,50,0,0,null,0,15,11,9,9,4,2
607de70401199d2a103fbb9d,112,Дніпропетровська область,2021-03-27,4646,2087,1692,395,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=112,343,200,176,24,245,27,4,23,35,11,11,0,10371,5258,5113,3082,5084,4646,438,2087,259,84,200,408,418,52,0,0,360,0,0,null,11,155,74,42,20,8,50
607de70401199d2a103fbb9e,114,Донецька область,2021-03-27,3378,1083,819,264,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=114,281,102,95,7,207,33,24,9,47,0,0,0,8777,3857,4920,1563,3674,3378,296,1083,219,62,102,174,174,48,0,0,220,0,0,null,11,137,32,20,6,3,11
607de70401199d2a103fbb9f,118,Житомирська область,2021-03-27,2563,1874,1655,219,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=118,275,132,126,6,127,12,8,4,30,8,8,0,5394,2970,2424,1940,2906,2563,343,1874,223,52,132,209,236,71,0,0,150,0,0,null,2,51,27,42,18,9,1
607de70401199d2a103fbba0,121,Закарпатська область,2021-03-27,1995,1074,1028,46,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=121,213,134,130,4,61,19,19,0,52,8,8,0,5119,2540,2579,1661,2057,1995,62,1074,157,56,134,152,228,35,3,0,70,0,0,null,4,30,20,7,5,4,0
607de70401199d2a103fbba1,123,Запорізька область,2021-03-27,2415,931,841,90,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=123,433,109,107,2,170,34,21,13,76,3,2,1,8346,2851,5495,1215,3015,2415,600,931,245,188,109,167,195,53,0,4,130,0,0,null,1,62,28,12,15,11,1
607de70401199d2a103fbba2,126,Івано-Франківська область,2021-03-27,3133,1526,1419,107,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=126,269,164,156,8,265,58,38,20,109,38,35,3,7111,4237,2874,2490,3404,3133,271,1526,232,37,164,185,411,86,0,0,377,0,0,null,4,114,52,78,65,57,7
607de70401199d2a103fbba3,132,Київська область,2021-03-27,2663,2007,1710,297,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=132,193,129,126,3,107,38,18,20,101,7,7,0,5477,3060,2417,2208,2871,2663,208,2007,186,7,129,239,266,39,0,0,320,0,0,null,4,91,65,65,56,23,16
607de70401199d2a103fbba4,135,Кіровоградська область,2021-03-27,1050,336,313,23,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=135,88,32,32,0,27,0,0,0,3,1,1,0,2636,1056,1580,377,1151,1050,101,336,55,33,32,76,43,18,0,0,70,0,0,null,0,17,10,14,17,9,3
607de70401199d2a103fbba5,144,Луганська область,2021-03-27,1432,348,314,34,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=144,115,31,27,4,30,18,6,12,26,4,4,0,2906,1432,1474,395,1820,1432,388,348,89,26,31,52,38,14,0,0,130,0,0,null,2,47,36,20,13,4,8
607de70401199d2a103fbba6,146,Львівська область,2021-03-27,3924,2638,2233,405,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=146,350,224,200,24,50,23,19,4,50,40,35,5,7761,4459,3302,2986,4609,3924,685,2638,297,53,224,313,340,75,1,0,60,0,0,null,4,17,11,6,9,4,9
607de70401199d2a103fbba7,148,Миколаївська область,2021-03-27,1954,1327,1179,148,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=148,219,137,125,12,145,104,33,71,100,24,22,2,3719,2467,1252,1705,2048,1954,94,1327,197,22,137,201,283,51,0,0,160,0,0,null,1,35,40,31,24,23,6
607de70401199d2a103fbba8,151,Одеська область,2021-03-27,2741,1724,1354,370,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=151,455,163,137,26,277,65,20,45,52,5,5,0,9679,3839,5840,2248,3744,2741,1003,1724,303,152,163,239,292,49,0,0,40,0,0,null,0,11,4,6,8,7,4
607de70401199d2a103fbba9,153,Полтавська область,2021-03-27,2088,739,515,224,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=153,221,79,69,10,155,35,14,21,32,7,7,0,4890,2353,2537,986,2379,2088,291,739,190,31,79,158,208,37,0,0,400,0,0,null,0,58,81,84,47,25,105
607de70401199d2a103fbbaa,156,Рівненська область,2021-03-27,1541,602,565,37,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=156,149,56,55,1,102,8,2,6,29,5,4,1,4753,1909,2844,1024,1633,1541,92,602,110,39,56,119,110,26,0,0,150,0,0,null,7,55,30,29,15,11,3
607de70401199d2a103fbbab,159,Сумська область,2021-03-27,1667,985,847,138,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=159,108,66,63,3,140,34,10,24,0,0,0,0,5391,2014,3377,1042,1968,1667,301,985,87,21,66,168,167,32,0,0,120,0,0,null,1,21,33,22,24,15,4
607de70401199d2a103fbbac,161,Тернопільська область,2021-03-27,2104,936,931,5,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=161,266,113,112,1,162,30,29,1,6,1,1,0,6602,2373,4229,1329,2339,2104,235,936,231,35,113,128,172,25,0,0,70,0,0,null,0,14,11,14,16,12,3
607de70401199d2a103fbbad,163,Харківська область,2021-03-27,4877,2138,1857,281,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=163,336,191,187,4,620,39,21,18,61,26,26,0,7631,4917,2714,2655,5259,4877,382,2138,254,82,191,325,298,147,0,0,120,0,0,null,1,33,31,31,17,6,1
607de70401199d2a103fbbae,165,Херсонська область,2021-03-27,1967,293,250,43,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=165,154,22,19,3,24,0,0,0,20,7,3,4,3384,2284,1100,447,1996,1967,29,293,143,11,22,73,50,14,0,0,540,0,0,null,2,38,126,102,128,74,70
607de70401199d2a103fbbaf,168,Хмельницька область,2021-03-27,2342,1489,1353,136,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=168,174,108,101,7,150,20,10,10,42,26,25,1,5960,2703,3257,2040,2538,2342,196,1489,152,22,108,276,233,40,0,0,170,0,0,null,0,57,42,33,13,8,17
607de70401199d2a103fbbb0,171,Черкаська область,2021-03-27,2933,1051,1004,47,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=171,183,107,104,3,96,7,4,3,20,4,4,0,5528,3020,2508,1214,3016,2933,83,1051,165,18,107,170,143,28,0,0,160,0,0,null,2,34,26,32,40,22,4
607de70401199d2a103fbbb1,173,Чернівецька область,2021-03-27,1805,1015,905,110,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=173,176,91,80,11,60,0,0,0,20,2,2,0,4846,2423,2423,1456,1905,1805,100,1015,145,31,91,176,180,27,3,0,160,0,0,null,1,46,30,24,26,11,22
607de70401199d2a103fbbb2,174,Чернігівська область,2021-03-27,1488,801,716,85,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=174,167,67,61,6,100,39,10,29,20,0,0,0,4883,1730,3153,1080,1596,1488,108,801,143,24,67,127,123,22,0,0,40,0,0,null,0,3,14,10,12,1,0
607de70401199d2a103fbbb3,180,м. Київ,2021-03-27,4619,3823,3691,132,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=180,627,368,356,12,132,49,30,19,94,48,42,6,12321,5941,6380,4660,5235,4619,616,3823,502,125,368,505,587,216,8,0,389,0,0,null,0,97,59,39,73,65,56
607de70401199d2a103fbbb4,false,Україна,2021-03-27,64217,33161,29071,4090,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=,6305,3043,2841,202,3608,764,384,380,1133,288,254,34,153835,75062,78773,43020,71710,64217,7493,33161,4991,1314,3043,5052,5708,1316,15,4,4616,0,0,null,58,1277,941,819,695,422,404
607de70401199d2a103fbbb5,105,Вінницька область,2021-03-28,3159,1690,1352,338,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=105,299,150,135,15,99,67,48,19,73,11,3,8,5541,3444,2097,2423,3457,3159,298,1690,264,35,150,170,69,94,0,2,50,0,0,null,0,16,13,12,9,0,0
607de70401199d2a103fbbb6,107,Волинська область,2021-03-28,1733,709,596,113,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=107,211,67,57,10,57,13,2,11,35,2,0,2,4809,1925,2884,935,2006,1733,273,709,143,68,67,63,23,20,0,0,20,0,0,null,1,7,6,2,0,2,2
607de70401199d2a103fbbb7,112,Дніпропетровська область,2021-03-28,4646,2149,1747,402,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=112,343,194,164,30,245,35,7,28,36,12,12,0,10371,5258,5113,3208,5084,4646,438,2149,259,84,194,234,102,51,0,0,80,0,0,null,0,31,28,17,3,1,0
607de70401199d2a103fbbb8,114,Донецька область,2021-03-28,3378,1127,852,275,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=114,281,98,90,8,207,39,26,13,47,0,0,0,8777,3857,4920,1634,3674,3378,296,1127,219,62,98,120,32,44,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70401199d2a103fbbb9,118,Житомирська область,2021-03-28,2563,1888,1690,198,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=118,275,129,122,7,127,16,10,6,30,8,6,2,5394,2970,2424,1974,2906,2563,343,1888,223,52,129,163,131,65,0,0,120,0,0,null,1,29,26,38,23,1,2
607de70401199d2a103fbbba,121,Закарпатська область,2021-03-28,1995,1079,1027,52,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=121,213,135,132,3,61,20,19,1,52,12,12,0,5119,2540,2579,1667,2057,1995,62,1079,157,56,135,78,60,40,2,0,20,0,0,null,0,3,7,2,3,3,2
607de70401199d2a103fbbbb,123,Запорізька область,2021-03-28,2415,984,887,97,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=123,433,116,115,1,170,37,21,16,76,3,2,1,8346,2851,5495,1306,3015,2415,600,984,245,188,116,126,35,63,0,4,100,0,0,null,0,64,25,11,0,0,0
607de70401199d2a103fbbbc,126,Івано-Франківська область,2021-03-28,3133,1523,1420,103,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=126,269,162,154,8,265,64,40,24,109,40,34,6,7111,4237,2874,2537,3404,3133,271,1523,232,37,162,90,43,86,0,0,175,0,0,null,0,13,30,45,42,40,5
607de70401199d2a103fbbbd,132,Київська область,2021-03-28,2683,2116,1794,322,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=132,193,131,128,3,107,46,19,27,101,7,7,0,5477,3060,2417,2375,2891,2683,208,2116,186,7,131,200,44,39,0,0,20,0,0,null,0,4,6,5,4,1,0
607de70401199d2a103fbbbe,135,Кіровоградська область,2021-03-28,1050,343,309,34,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=135,88,31,31,0,27,0,0,0,3,0,0,0,2636,1056,1580,384,1151,1050,101,343,55,33,31,39,31,19,0,0,10,0,0,null,0,1,3,3,2,1,0
607de70401199d2a103fbbbf,144,Луганська область,2021-03-28,1432,351,316,35,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=144,115,33,30,3,30,18,6,12,26,3,3,0,2906,1432,1474,401,1820,1432,388,351,89,26,33,25,15,14,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70401199d2a103fbbc0,146,Львівська область,2021-03-28,3924,2695,2296,399,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=146,350,224,198,26,50,27,20,7,50,40,35,5,7766,4468,3298,3084,4609,3924,685,2695,298,52,224,209,111,74,1,0,100,0,0,null,0,37,18,23,15,4,3
607de70401199d2a103fbbc1,148,Миколаївська область,2021-03-28,1954,1332,1199,133,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=148,219,135,126,9,145,103,35,68,100,24,24,0,3719,2467,1252,1765,2048,1954,94,1332,198,21,135,132,68,50,0,0,30,0,0,null,1,2,8,3,3,6,7
607de70401199d2a103fbbc2,151,Одеська область,2021-03-28,2741,1791,1392,399,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=151,455,169,142,27,277,67,20,47,52,4,4,0,9679,3892,5787,2312,3744,2741,1003,1791,305,150,169,173,92,50,0,0,40,0,0,null,0,7,10,4,11,7,1
607de70401199d2a103fbbc3,153,Полтавська область,2021-03-28,2093,771,538,233,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=153,221,83,73,10,155,30,12,18,32,6,6,0,4890,2353,2537,1026,2384,2093,291,771,190,31,83,92,46,39,0,0,190,0,0,null,1,33,26,37,20,7,66
607de70401199d2a103fbbc4,156,Рівненська область,2021-03-28,1541,628,589,39,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=156,149,61,58,3,102,9,3,6,29,6,5,1,4753,1909,2844,1078,1633,1541,92,628,110,39,61,78,31,26,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70401199d2a103fbbc5,159,Сумська область,2021-03-28,1667,1014,865,149,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=159,108,67,63,4,140,33,9,24,0,0,0,0,5391,2014,3377,1071,1968,1667,301,1014,87,21,67,73,37,33,0,0,30,0,0,null,0,1,1,4,20,4,0
607de70401199d2a103fbbc6,161,Тернопільська область,2021-03-28,2104,975,973,2,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=161,266,112,111,1,162,34,33,1,6,1,1,0,6602,2373,4229,1388,2339,2104,235,975,231,35,112,72,27,24,0,0,40,0,0,null,2,16,5,5,7,4,1
607de70401199d2a103fbbc7,163,Харківська область,2021-03-28,4885,2210,1918,292,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=163,336,187,183,4,620,32,14,18,61,33,33,0,7634,4928,2706,2717,5260,4885,375,2210,255,81,187,251,162,150,0,0,230,0,0,null,7,89,45,38,47,3,1
607de70401199d2a103fbbc8,165,Херсонська область,2021-03-28,1967,311,276,35,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=165,154,24,21,3,24,0,0,0,20,11,7,4,3384,2284,1100,473,1996,1967,29,311,143,11,24,59,33,15,0,0,140,0,0,null,0,23,18,30,27,25,17
